Headline,label
"Mondja, Angie, miért oly bús?",0
Leonardo DiCaprio és Brad Pitt lesz az új Butch Cassidy és a Sundance kölyök,0
Jön az Alien-tévésorozat?,0
"Filmek, amik az első 15 percben megríkatnak",0
Szabadulógyakorlat,0
"Még több Godzilla, még több akció",0
"Minden, amit a Family Guyról eddig nem tudtál",0
"10 dolog, amit nem biztos, hogy tudtál a Columbóról",0
 Minden idők egyik legjobb családregénye magyarul - Marilynne Robinson: Háztartás,0
Jöhet a Bourne 5?,0
"30 éves az Ikrek, amivel Schwarzenegger többet keresett, mint bármelyik Terminatorral",0
Kárpótolná a csalódott Terence Hill-rajongókat a közönségtalálkozó szervezője,0
"Pitt, Gosling és Bale együtt",0
"12 dolog, amit nem tudtál a Casinóról",0
Jön az évtized westernje?,0
"Jason Momoa szerint „ki kell vizsgálni ezt a sz*rt”, vagyis az Igazság Ligája pótforgatását és az azóta történteket",0
David Fincher durván beszólt egy másik rendező munkájára,0
Majdnem Macaulay Culkin is játszott a Volt egyszer egy… Hollywoodban,0
Ridley Scott legelső rendezése is parádésra sikerült,0
"Hurrá, berendelték a Walking Dead 8. évadát!",0
"Lehet-e Dwayne ""The Rock"" Johnson a legjobb?",0
"Fergeteges lett Hugh Jackman kávéreklámja, Ryan Reynolds narrációjával!",0
Amikor Harrison Ford és Brad Pitt is túl szimpatikus akart lenni,0
Hulk megvédi a környezetet,0
Ezt a filmjét szégyelli a legjobban Robert De Niro,0
Ez volt Robert De Niro legnehezebb szerepe,0
Lecserélik Helena Bonham Cartert,0
"Angelina Jolie 35,5 millió dollárt keresett idén, de ezzel csak a második legjobban fizetett színésznő",0
Amikor Keanu Reeves sztárt csinált a kaszkadőréből,0
Miért ne forgassanak újra klasszikus filmeket?,0
Az RTL tévésorozatban gyúrta össze a Halálos fegyvert és a Ludas Matyi újságok leghitványabb rendőrvicceit,0
A Visszafelé-folyó: új könyv kiskamaszoknak a Pagonytól,0
Szemtől szemben - A legjobb rabló és a legjobb zsaru esete,0
Jason Statham Új-Zélandon forgat gigacápás filmet,0
Schwarzenegger izgalmas westernsorozatot forgat az Amazonnak,0
Elkezdődött az El a kezekkel a Papámtól! című családi film forgatása,0
Itt a világvége: újabb Alkonyat-filmek jöhetnek!,0
"Ridley Scott most már csak egyetlen, utolsó Alien-filmet akar",0
Az Agymanók után is tud újat mutatni a témában a Pixar,0
Így neveld a sárkányodat,0
"Tagadja Edward Norton, hogy a Harcosok klubja miatt kibabráltak volna egy színésznővel",0
"Atompara lett a Szovjetunióban játszódó, Alien-koppintás új előzetese!",0
Nézz bele a Hang nélkül 2-be!,0
Keanu Reeves megint mindenkit szétlő,0
Vannak vadászbalesetek,0
Az 5 legnagyobb karácsonyi filmes klisé,0
"Történelmi filmek, amik nem is úgy történtek",0
Sandra Bullock visszatér a Netflixhez,0
"Julia haragszik Bradre, de azért szereti!",0
Új főnökök kerültek a Pixar és a Disney élére,0
Jack Nicholson a legjobb genyó - Lesz ez még így se!,0
Újfajta irányt vesz a Walking Dead?,0
Ráérős forradalom – A hét filmje: Az Éhezők Viadala - A kiválasztott befejező rész,0
"Meghalt Ian Holm, A Gyűrűk Ura Zsákos Bilbója",0
"Íme Stewie a Family Guyból, ahogy még sosem hallottuk!",0
Kritika: John Wick 2. felvonás - Barokkos túlzás ,0
Mennyire vagyunk lemaradva a sorozatokból? ,0
A Harry Potter sztárja és Meryl Streep közös filmben szerepel,0
Richard Gere visszatér a tévéhez,0
"Arnold Schwarzeneggernek szívműtéte volt, de már fantasztikusan érzi magát",0
A filmtörténelem 7 legemlékezetesebb halál előtti utolsó mondata,0
Ben Affleck is megcsinálta a maga gengszterfilmjét,0
Újra kellett forgatni a Predátor 4 utolsó harmadát,0
Két évadra rendelték be a The Walking Dead előzményét,0
Tom Hanks a náci tengeralattjárók réme,0
"30 éves, de még mindig menő Stallone Kobrája",0
Török Ferenc nyerte a legjobb rendező díját a 23. Berlin - Brandenburgi Zsidó Filmfesztiválon,0
Egészen biztosan Bryan Singer rendezi az új X-Men filmet,0
Koronavírusos különkiadással jelentkezik a Grace klinika sorozat,0
Igazi acélgyári melóssá lényegült át Robert De Niro A szarvasvadász forgatásán,0
"Kutyát lopni rossz, nagyon rossz!",0
Schwarzenegger lesz az amerikai elnök a Kung Fury 2-ben!,0
Meghalt a Két pasi – meg egy kicsi sztárja,0
"Bud Spencer szeret minket. Viszonozzuk, de tüstént!",0
Jude Law iszonyúan menő rocksztár pápa lett,0
Batman - A sötét lovag,0
"Menő az új Tarantino-film plakátja, de a mémgyárosok még menőbbé tették",0
"Tíz dolog, amit nem tudtál A szív hídjairól",0
"Álarcos énekes - Ahol a zsűri jobban szórakozik, mint mi",0
Robert de Niro és Joaquin Phoenix összezördültek a Joker forgatásán,0
"Stardust - Bowie, mielőtt Bowie lett volna",0
A Való Világ csak a jéghegy csúcsa,0
"Ridley Scott megerősítette: jön az új Alien-film, de nem a Covenant folytatása lesz",0
Múzeumba kerül a Caflish cukrászda egykori herendi porcelánburkolatú kávégépe,0
Torokszorító kisfilmben szólal fel Liam Neeson a gyermekbántalmazás ellen,0
Dwayne Johnson dalra fakad,0
"Tudtad, hogy rajzfilmsorozatban folytatták a Rambót?",0
A Berlinálé közönsége szerette Török Ferenc háborús filmjét,0
"Megható Netflix-sorozat készült arról, amin mind keresztülmentünk idén: a karanténról és az elszigetelődésről",0
Újra színpadon a Puskás musical!,0
"Koronavírus: a sztárok is azt szeretnék, ha otthon maradnánk",0
"Mit írt a Reszkessetek, betörők!-ről 1991-ben a Filmvilág?",0
Sylvester Stallonét újabb nő vádolja szexuális zaklatással,0
Elmebaj(n)ok,0
Van miből válogatni a pénteki tévézéshez is!,0
Blomkamp végül Aliens-szerű sci-fit forgatott Alien 5 helyett,0
Kalózok a Feláldozhatók ellen?,0
Terence Hill szívmelengető jótékonysági reklámfilmet forgatott Budapesten,0
Schwarzenegger és az okos akciófilm - Végképp eltörölni,0
Nagyon mókásnak ígérkezik Arnold Schwarzenegger és Jackie Chan közös kalandfilmje!,0
"Az elfeledett herceg - Aranyos, de zavarbejtő az Oscar-díjas francia rendező filmje",0
"„Ne próbáld megérteni, csak érezd! Felkavarja az agyad!” – befutottak az első Tenet-kritikák",0
Apokalipszis most - A végső vágás - A tökéletes verzió?,0
Jack Nicholson a Toni Erdmann remake-jében tér vissza,0
Farkasokkal harcolók - Fehér pokol,0
Miért ilyen népszerű A remény rabjai és a Halálsoron? Mindenki Stephen King-rajongó lenne?,0
Októberről karácsonyra tolták a Wonder Woman 1984 premierjét,0
Angelina Jolie-val vagy Scarlett Johanssonnal akart forgatni a brit miniszterelnök,0
"Üveg – Tökéletlen, de nagyon izgalmas!",0
25 éves a Hasznos holmik,0
A valóságban egy rejtélyes gyilkossággal végződött - Egy becsületbeli ügy,0
Ennél szemetebb westernt egy darabig nem fogsz látni! – Megtorlás,0
Robert De Niro hétvégi vegyesfelvágott,0
A koronavírusos Hugh Grant megszállottan szagolgatta az emberek hónalját,0
"Elindult a SzínházTV, ami a nézők nappalijába varázsolja az élő színházi élményt az egész világon",0
A 8 kedvenc űrhajós filmünk,0
Ki legyen az új 007-es? Az egykori Bondnak már megvan a jelöltje,0
Megjelent Szöllősi Mátyás új prózakötete,0
Ryan Reynolds szenzációsan trollkodta szét az X-Men sztárjainak videóchatjét,0
"Eldobod az agyad, ha meglátod, Danny DeVito hogyan került be a Jumanji 3-ba!",0
2021 Keanu Reeves éve lesz: ugyanakkor mutatják be a Mátrix 4-et és a John Wick 4-et,0
Tom Cruise csúnyán keresztbe tett egy kollégájának,0
Robert De Niro megint elszabaduló nagyfatert játszik,0
"Kevin Bacon Ahová lépek, szörny terem-sorozatot forgat",0
Stephen Fry youtube-videóban beszél betegségéről,0
Ethan Hawke túszul ejti a tetovált lányt,0
Ezért kellett lerombolni a World Trade Centert?,0
A Grace klinika sztárja nem mindig szerette saját sorozatát,0
Megjelent Várkonyi Judit első regénye,0
Amikor nagyon utáltuk Angelina Jolie-t,0
Michael Keaton visszatér mint Batman?,0
"Matthew McConaughey elárulta, hogy készült A Wall Street farkasa ikonikus jelenete",0
Sandra Bullock filmjét is érinti a kaliforniai erdőtűz,0
"Mi az audionarráció, és miért így látható A mi kis falunk és a Drága örökösök?",0
Vörösmarty Színház - betegség miatt elhalasztják több előadásukat,0
"Oszi, kérlek!",0
"Színészek, akiket egy szerep örökre megváltoztatott",0
Totális háború,0
Feltárul a titkos kapcsolat a The Walking Dead és a Breaking Bad között,0
Follow The Flow: Tavasz,0
Milyen lenne a Vissza a jövőbe Tom Hollanddal és Robert Downey Jr.-ral a főszerepben? Pokolian vicces!,0
Birdman és a dobok ,0
"Ismerd meg önmagad, titkos-ügynök módra...",0
Hétfő a vonalon,0
"Az a jó, hogy a zombifilm mindig képes megújulni",0
Fura Mad Max-filmet forgatott Keanu Reeves és Jason Momoa,0
"Sosem találod ki, ki a filmvászon legmocskosabb a szájú sztárja! Nem, nem Samuel L. Jackson",0
Terhes társaság – Bridget Jones babát vár,0
"8 hollywoodi színész, akiknek menő éttermük van",0
"Tom Cruise meghal, megint meghal, és megint meghal, de egyre előrébb jut",0
Imádod vagy utálod - Rém hangosan és irtó közel,0
"Nem fogod elhinni, melyik betétdalt használják legszívesebben a filmesek",0
A legrosszabb színészválasztások,0
Újra együtt Meryl Streep és Nicole Kidman,0
A vágy titokzatos tárgyát is megnézhetjük csütörtökön,0
"Gyomorforgatóan durva, új fotók jöttek ki az Alien: Covenanthoz [18+]",0
Nézd meg Meryl Streepet az év átverésében!,0
De Niro kegyetlenül szívatta Ben Stillert a forgatáson - Apádra ütök,0
Dolph Lundgren is ott feszít Stallone mellett a Creed 2 rajongói plakátján,0
Rocky a ringben nyerte meg a hidegháborút,0
Végre bemutatja a tévé a pucér Tom Hardy sorozatát!,0
Rambo eredetileg meghalt volna az első film végén,0
A Jóbarátokban majdnem Tom Hanks is szerepelt,0
Itt az első Al Pacino – Robert De Niro-fotó a legújabb közös maffiafilmjükből!,0
Most már biztos: az HBO sorozatot forgat a The Last of Us videójátékból,0
Digitális múzeumok - Online térbe költözött a Szépművészeti Múzeum és a Magyar Nemzeti Galéria,0
"Az új Pixar film olyan lesz, mint a Hóbortos hétvége – csak manókkal",0
Sírtál ma már? Colin Firth új filmjének előzetesén biztosan fogsz!,0
"Hugh, neked meg milyen a hajad?",0
Trabant és sok orosz gengszter lesz Keanu Reeves új filmjében,0
"7 dolog, amit nem tudtál a ma 75 éves Joe Pesciről",0
"Tíz dolog, amit nem tudtál Drew Barrymore-ról",0
Megérkezett Sophia Loren Oscar-esélyes visszatérésének az előzetese,0
Itt az új deepfake-dili: Mel Gibson fejét rakták bele a Mad Max 4-be!,0
"A 90-es évek egyik legjobb akciófilmje, amiről nem szoktunk beszélni",0
Stallone jól kezdi az évet: mégis leforgatná az Expendables 4-et,0
Ismét depressziójáról mesélt a Szikla,0
Sylvester Stallone disztópikus sci-fit forgat! Ráadásul Michael Bay-jel!,0
"Gőzerővel forog San Franciscóban a Mátrix 4, rajongói lesifotók és videók is készültek róla!",0
Elképesztő nézettséget produkált Michael Bay és Ryan Reynolds új Netflix-filmje!,0
"Gondoltátok volna, hogy ezek a sztárok nem saját néven futnak?",0
Seth MacFarlane komolyra fordul,0
Nem is John Wick lett volna eredetileg a John Wick-filmek címe,0
"Ha csak egy túszmentő filmet nézel meg a héten, az legyen Az Argo-akció!",0
Garázdálkodj okosan!,0
A Szikla mégsem akar elnök lenni – egyelőre,0
Végre kiderült a nagy titok: ezért zrikálja egymást évek óta Ryan Reynolds és Hugh Jackman!,0
"Szökés Dannemorából - Ben Stiller börtönsorozatot rendezett, és nagyon jó lett",0
Stallone is benne lesz a Suicide Squad 2-ben,0
"Csak jövőre láthatjuk a szuperhős Angelina Jolie-t, 2022-re csúszik a Thor 4",0
"Kiderült egy rakás vicces érdekesség a 30 éves Reszkessetek, betörők! forgatásáról",0
A lányok angyalok – Neon Démon kritika,0
Robert De Niro leégette Alec Baldwint,0
Hihetetlenül vicces és hangulatos előzetest kapott a Netflix sztárparádét felvonultató Holmes-filmje,0
Hétköznapi horror családbarát kiadásban,0
Eszelősen látványos trailert kapott Dwayne Johnson Halálos iramban-filmje,0
Ki volt a legjobb Tarzan?,0
Keanu Reevest megint egy telefonfülkében láthatjuk,0
Tényleg Keanu Reeves a legjobb fej hollywoodi sztár,0
A következő LeBron Jamest keresi a Rapcity,0
Brad Pitt a Soundgarden öngyilkos énekeséről forgat,0
Az író és a gyilkos - A Hírhedt,0
Jön a John Wick 2!,0
Nicole Kidman újra sorozatban,0
"Színészek, akik megmentettek egy-egy franchise-t",0
A YouTube hadat üzent az összes idétlen Bird Box-kihívásos videónak,0
Michael J. Fox hihetetlenül vicces történetet osztott meg Diana hercegnővel kapcsolatban,0
"Ütős lett az új Rocky-film, a Creed 2 trailere",0
Marlon Brando és Richard Pryor gyerekei szerint apáik nem voltak intim kapcsolatban egymással,0
Ingyen mozi - Hétvégén sárkányok és kémek,0
A Lost sztárjai végre ismét találkozhatnak a MacGyver új évadában!,0
"Nézd meg, hogy vettek búcsút Carrie Fishertől a Family Guyban!",0
Kritika: Amerikai pasztorál - Ewan McGregor még csak tanulja a rendezést,0
Jön a Hang nélkül harmadik része,0
"Nem is kettő, hanem három új Mad Max-film jön, Tom Hardy és Charlize Theron főszereplésével",0
"Hölgyeim és uraim, íme, a valaha készült leglazább időutazós romcom!",0
Karantén van. Unatkozunk. Jöhet egy kis csajbunyó?,0
Nyomozós krimi lett az Oscar-díjas rendezőzseni posztapokaliptikus agymenéséből,0
Nem is olyan szörnyű a Terminator 5,0
Csak egy hős segíthet,0
Jóbarátok: ez a poén már Matthew Perrynek is sok volt,0
V mint vérbosszú,0
Schwarzenegger nagyon megszívatta Stallonét a '90-es években,0
Nevettél már ma? Most majd fogsz: ilyen lenne Tom Holland az Ózban!,0
Titkos gyilkos papa,0
"Jön a Mary Poppins 2, Meryl Streep lesz a főszereplője",0
"Amikor Clooney medveeledel lett egy magyar rendezővel forgatott, eddig soha nem látott horrorfilmben",0
Keanu Reeves minden szülő rémálmával szembesül az új sci-fiben,0
A Netflixre érkezik A John Malkovich menet írójának újabb őrült látomása,0
Téli házaló népszokások címmel karácsonyi rajzpályázatot hirdet a Hagyományok Háza,0
Robert De Niro miatt rúgták ki Mickey Rourke-ot egy filmből?,0
Csodálatos előzetest kapott a Toy Story 4,0
Így improvizálta Leonardo DiCaprio a Volt egyszer egy… Hollywood kiborulós jelenetét,0
"Kasszát robbantott a Shazam, naná, hogy jön a Shazam 2!",0
Dwayne Johnson életműdíjat kap,0
Húszéves a Lesz ez még így se!,0
A legjobb korhatáros vígjátékok az elmúlt évtizedből,0
"Hurrá, ismét karácsonyi filmet forgat a Reszkessetek, betörők! rendezője",0
Szemről lopott érme,0
"Hurrá, Tom Holland jövő nyáron kezdi el forgatni a Pókember 3-at a Marvelnek",0
Isten éltesse a 79 éves Harvey Keitelt!,0
Jurányi Ház közleménye,0
"Hurrá, végre kaptunk egy igazán ütős és félelmetes Alien-kisfilmet!",0
"Végre kiderül, milyen neműekhez vonzódik Stewie a Family Guyból",0
A kannibált alakító Mads Mikkelsennek megváltoztak az étkezési szokásai,0
Keanu Reeves az új Nicolas Cage?,0
Itt a filmtörténelem 5 leghíresebb macskája!,0
Tom Hardy kedvenc jeleneteit kivágták új filmjéből,0
"Robert de Niro a szemünk láttára lesz sima arcú katonából morcos maffiózó, aztán meg öregúr!",0
Tom Hardy sorozatot gyárt,0
Ezért nem lett Will Smith-ből Neo,0
Fogvatartói állítólag ezt a filmet nézették Szaddam Husszeinnel,0
Jutalomrendezés,0
"Ha Kurt Russellen múlik, már 1988-ban összecsap Rambo és a Terminátor",0
"Pokolra jutott, de visszajött!",0
"Nagy Zsolt, Borbély Alexandra és Tenki Réka főszereplésével indul új thrillersorozat",0
Dwayne Johnson bolondot csinál magából,0
Liam Neeson a koreai háborúban is morcosan néz,0
Brad Pitt a Mátrix főszerepének visszautasításáról mesélt,0
Minden hívő rémálma – Az ördög ügyvédje,0
Kritika: Baywatch - Ugrálnak a cicik rendesen,0
Leonardo DiCaprio élőszereplős filmet készítene A bolygó kapitányából,0
Ki nyeri idén a Nemzetközi Emmy-díjakat?,0
Stewie Griffin for President!,0
"Még mindig nem tudni, hogy Új-Zélandon forog-e 1 milliárd dollárból a Gyűrűk Ura sorozat",0
"Leonardo DiCaprio unja a hős szerepet, teljesen átíratta új filmje forgatókönyvét",0
Jude Law-t már a Fertőzés forgatásakor figyelmeztették a forgatást segítő virológusok,0
Sharon Stone megint keresztbe tette a lábát,0
Guy Ritchie egyik legjobb filmje – és ez nem blöff!,0
"Régi kollégák, ha összefutnak - 24 óra a halálig",0
Angelina Jolie csak rendez rendíthetetlenül,0
Michael Keaton eredhet King Kong nyomába,0
